Item Name,Price,painting,pet,green,stone,image,wood,blue,comes,process,ship,photos,days,send,ring,around,bag,inside,additional,two,cut,via,shipped,original,custom,beautiful,first,thank,set,work,water,box,hand,piece,within,create,quality,gold,leather,wedding,sterling,way,unique,photo
Italian Girl with Flowers   Joaquin Sorolla y Bastida hand painted oil painting reproduction girl with flower bouquet portrait interior art,158.95,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bat Droppings 30g Halloween Novelty Trick or Treat Sweets   Bat Poop Halloween Gift  Confectionary  Candy Bags  Chocolate Raisin treats,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Floral Flower Bunches Adult Coloring Book Printable  Floral Coloring Page  Relaxation Flowers Coloring  Relaxation Gifts For Women,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Personalized Gift Fathers Day New Dad Daddy Unique Christmas Gift Ideas for Men Fishing Lure Engraved For Him Military Husband Overseas Papa,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Vintage Classics  Jane Eyre  Paperback  Best Selling Items,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neck Skinny Scarf hair silk chiffon scarf HAND PAINTED floral choker scarf  Women s Mother s Day gifts  Head ribbon  Best selling items ,24.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
Dante and Virgil  William Adolphe Bouguereau High Quality Hand painted Oil Painting Reproduction For Home Decor Painting Wall Art Or Gift,409,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Moose on a bicycle   Mens T Shirt  Unisex Tee  Cotton Tee  Handmade graphic tee  Bicycle shirt  Bike Tee  sizes xs xxl,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rose Gold Floral Wedding Invitation  Blush Wedding Invite  Rose Gold Foil  Calligraphy  Floral Invite  Printable Invitation Template  002,12,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0
Irises  Getty    Vincent van Gogh hand painted oil painting reproduction vivid color blue flower garden scene art living room wall art decor,233.95,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
Montreal Expos Decal Sticker   Dad Gift   Kids Gift   Best Selling Item   MBL Logo   Kids Room   Baseball Logo   No Wall Damage,24.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Custom wedding vows art  personalized newlywed gift  1st anniversary gift for her  wife and husband gifts  sentimental wedding gifts  best,24.44,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Etsy Success Selling Guide  Etsy Business Planner  Etsy Sellers Guide  Etsy Seller Handbook  Etsy Seller Book  Etsy Secret  Etsy Planner,7.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Handpainted Bluebonnets  Late Afternoon By Julian Onderdonk Landscape Oil Painting Reproduction For Home Decoration Or Gift,199,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Easter Onesie   Best Selling Baby Item  Baby Boy Easter Onesie   Baby Girl Easter Onesie   Baby Easter Onesie   Baby shower gift  1st Easter,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
So Much of Who We Are Is Where We ve Been T Shirt   Unisex Graphic Tee   Travel TShirt   Adventure Time   Couples Shirts   Passport Wallet,26.5,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
handwoven wall hanging  tapestry wall hanging  yarn wall hanging  weaving wall hanging  large macrame wall hanging  tissage mural  wandkleed,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
dog mom wine glass  dog mom gift  dog lover gift  fur mama wine glass  stainless steel tumbler  gift for dog owner  dog gift  dog wine,18.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Blue Lace Agate Round Cabochon 10mm   no hole CAB12 1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abalone Necklace  Wire Wrapped Abalone Pendant Abalone Tree of Life Necklace  Abalone Necklace Copper Mother s Day gift Grandma Gift,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tampa Bay Nautical Wood Chart Wall Art  3D Wood Map Nautical D cor  Handmade Unique Personalized Gifts  Tampa Bay Super Bowl  Coastal Decor,17.95,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
Cthulhu Tiki Mug   Octopus Mug   Colorful Hand painted Porcelain   Green octopus mug   Skull mug,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Three Little Pigs And Big Bad Wolf 3rd Birthday Invitation Boy  Fairytale Invitation  3 Little Pigs Handmade Birthday Invitations  Best,2.95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
Disney 3D Mickey Mouse Fabric Decal   Removable   No Damage to walls   Repostionalable   Soft Fabric    Soft   Vibrant   Best Selling Items,24.08,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Natural Green Jade Top Quality Gemstone Bracelet 925 Antique Silver Bracelet Gift Item Bracelet Sterling Silver Bracelet Boho Bracelet,168.5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Natural Yellow Jade Top Quality Gemstone Bracelet 925 Antique Silver Bracelet Gift Item Bracelet Sterling Silver Bracelet Boho Bracelet,167.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Trendy Car Seat Covers Ble Butterfly Print High Back Seat Cover Set of 2 Ultra Soft Universal Fit Best Selling Items,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Super amazing CONNECTORS for jewelry making and decor   Laser cut wood   Jewelry connectors   Necklace connectors   Jewelry supplies   Best,0.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Personalized 40th Anniversary Gift For Parents  Custom Family Tree Wall Art  Wedding Anniversary Gift For Couple  Grandparent Gifts  Best,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
RMS Olympic Model  Highly Detailed Replica 1 Foot in Length,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Look at me kick cancers butt cancer survivor shirt  breast cancer shirt womens  lung cancer support shirt  skin cancer awareness shirt  best,16.14,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Future Mrs Personalized Wine Glass   Bride to Be Gift   Engagement Gift   Future Mrs Wine Glass   Bridal Shower Gift   Wedding Gift   Custom,10.95,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Kids Name Necklace   Nameplate Necklace  Christmas gift for Mom from Daughter,39.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
chain 6mm chevron raw brass soldered chain 579 Z129,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERMAID Welcome Sign   Mermaid Party Sign   Digital Instant Download   Edit yourself   Mermaid Party Decoration,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Full Alphabet Monogram Adult Coloring Book Printable  Floral Coloring Page  Relaxation Flowers Coloring  Relaxation Gifts For Women,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hi Five Birthday Shirt  glow in the dark shirt for kids  Custom 5th Birthday shirt  Glow party shirt  5th Birthday party  best selling,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Decoupage bird bottle,33.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Girls Lucky Horseshoe Beaded Equestrian Charm Bracelet  Woman s Silver Horseshoe Equestrian Bracelet  Lucky Silver Plated Horseshoe Charm ,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
You Had Me At Bitch    MATURE  Engraved Best Friend Tumbler  Funny Travel Mug For Her  Adult Mug  Vulgar Adult Best Friend Gifts,25.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Natural Larimar Top Quality Semi Precious Stone Ring Small Cabochon Ring 925 Sterling Silver Ring Middle Finger Birthday Gift Item Ring,28.5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
I love you gift  Personalized Gift  Custom Folded Book Art  Love Gifts for her  love gifts for him  For boyfriend  i love you for girlfriend,60,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
Easter Faux Leather Sheets Bunny Egg Spring Floral Leaves Printed Colorful Glitter for Making Earrings Hair Bows DIY Crafts  8 3 x 6 3 Inch,2.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
GRATEFUL DAD 2020 Ornament  Peace Sign  Stamped Fork  Grateful Dead inspired  gifts under 15  dead head,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Worlds Best Teacher Medal Best Teacher Award   Personalized Teacher Name Gift,11.56,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Son Wish Bracelet Token Keepsake Gift  Son jewellery  Son Birthday gift  Cord Bracelet  Fathers day gift  Gift for Son  Male Jewellery,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birthday Girl Caticorn Unicorn SVG Cut File for Cricut  Silhouette  Vinyl Cutting  Iron On   Great for Birthday Party Shirt Design Cat Lover,3.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Garden Marker Sign  Stamped Spoon  Gardening Flower pot stake  Herb Marker flower pot  Best Selling Item,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Elia bracelets   Eco sterling silver ball bracelet   Different thickness   Birthday gift for her   Spring jewelry gift distance,18.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Spinner Ring  Silver Jewelry Meditation Ring  Spinning Ring Thumb Ring  Two Tone Ring  925 Sterling Silver Ring Handmade Jewelry Hot Ring,30.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Komboskini  28 Knots Prayer Rope  Black Satin Cord  Silver Tone Cross  Orthodox Bracelet  Greek Handmade Bracelet  Gift For Friends  B0199,14.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Copper wallet insert  Hand Stamped Wallet Insert Card   Customized personal messages   Gift for husband  boyfriend  father and friends ,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
vw camper van print  vw photography  vw photo   wall art  home decor  photography print  surf print  desert  vollkswagen van  vintage  70s,7.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Personalized Captain Wood Picture Frame   Ocean Nursery Decor  Nautical Baby Shower Gift  Baby Boy Gift  Anchor Nursery Decor  Navy Dad Gift,30.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Pintuck Throw Pillows 14 5 ,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I just survived another meeting that could have been an email vinyl sticker  office humor  coworker gifts   best friend gift  laptop sticker,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
The Old Stage Coach of the Plains   Frederic Remington hand painted oil painting reproduction America West starry night nocturne landscape,399.95,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Dainty gold necklace  Cactus Necklace  Gold Necklace  Gold Cactus Necklace  Birthday Gift  Delicate Necklace  Best Friend gift,33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
Autism Mom SVG   Autism Awareness Month T Shirt Design for Moms   Cricut Cutting Files   Autism Clipart for Printing  Sublimation Vinyl,3.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5 yd Green gingham check ribbon 2 5  wide x 5 yards   Spring wreath ribbon,5.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Custom Wallet Insert Card  A Gift for husband  Friends and Father  Thoughtful Messaged Gift for Dad,12.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Freeze Dried Organic Lemon Peel Powder   Best Selling Item   Free Shipping   Great For Smoothies,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The shining water tumbler,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Valentines day gift Rose Necklace with initial Rose Pendant Necklace gift for mom best selling items Personalized Necklace for women ,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Green  Canvas Bag Purse Pleated Bag Washable Bag Fully Lined Zippered Closure Sling Medium Size Weekender Travel Bag Gift For Her Daily Use,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Green Heart Shaped Quartz Solid Gold Ring,150,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
Masquerade Birthday Invitation  Masquerade Ball Invitation  Birthday Party Invite  Mardi Gras  Milestone Birthday Invite  30th  40th  50th,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Reproduction   Copies of paintings of old masters  Oil painting   Renaissance  Impressionism  Quality Canvas Painting  Custom copy,212.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Nurse SVG  Stethoscope Daisy SVG  Nursing SVG  nurse life svg  Best Friend gift  Nurse svg File  nurse daisy spring  hospital school svg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14K Gold Fringe Dangle Earrings Avant Garde Gold Jewelry Bohemian Long Fringe Earrings Best Selling Items,94.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Inspirational Wall Decor  The Best Things In Life Poster  Motivational Wall Art  Living Room Art Prints  Home Decor  Life Is Good  Mom Life,20.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Escutcheon Pins 25mm  2 2mm thickness  Nails Raw Copper tacks brads String art OZ2536 100,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Personalized Dog Tag  Funny Pet Tag  New Puppy Gift  Bones Before Bitches  Squirrel Patrol  Snarky Dog Tags  Funny Dog Gift  Dog Tags  Dogs,16.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
If Only Being A Bitch Paid The Bills    MATURE  Engraved Boss Bitch Tumbler Mug  Adult Mug For Her  Best Friend Gift Mug  Vulgar Adult Gifts,25.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
personalized photo coasters  christmas gift  1st anniversary gift for wife  custom photo gifts for mom  cute  holiday  mothers day gift,12.99,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
Vacation vibes tank  vacation shirt  vacay vibes shirt  vacation tank top  honeymoon tank  beach tank  work out tank  lake trip shirt  tank,21.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durable Washable Black Cat Car Seat Covers 2pc Front Seat Only Ultra Soft Universal Best Selling Items,39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sale    Boho Earrings For Women   Sexy Women Best Selling Item   Silver Crescent Moon Goddess Jewelry   Best Friend Gift,9.45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aldi quarter holder keychain  Gift for Best Friend  Stamped Quarter Keychain  Best Selling Item,7.5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wild   Free Insulated Travel Mug  Wild   Free  Insulated Camping Mug  Insulated Hiking Mug  Best Selling Items  Mindfulness Gift  Jeep Mug,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Thick Pashmina Scarf with Tatted Lace Fringe Trim Neck Scarf for Women Unique Wedding Gift For Couple Bridesmaid Gift Best Selling Items,22.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Watercolor Cow Print  Calf Print  Most selling  Extra Large Wall Art  Best Selling Items  Rustic Home Decor  Vegan gift  Nursery decor,4.99,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
American Flag Sign    Rusted Steel Sign    Decorative Metal     Wall Art    Best Selling Item,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microwave Pad   Lavender and Flax Seed Heating Pad Microwave   Bean Bag for Pain   Microwavable Warm Compress   Ice Pack   Lavendar Pillow,14.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
after school snack wine glass  teacher gift  first day of school year teacher gift  last day of school teacher appreciation gift  school,12.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
because law school Engraved stemless wine glass  college graduation gift  graduate student gift  masters degree gift ,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Red Coral Baby Bracelet   Newborn Jewelry   Young Unisex Jewelry   Baby Shower Gift   Infant Present   Best Selling Items   Baptismal,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Raw Aquamarine Earrings  Sterling Silver  Aesthetic Earrings  Blue Pisces Aquamarine  Multi Gemstone  21st Birthday Gifts  Girlfriend Gift,21.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Imma Pray For You   Engraved Sarcastic Coffee Mug  Funny Birthday Gift For Her  Sarcasm Gift  Funny Sarcasm Mug For Her,25.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
best selling items Personalized gifts iPhone 12 decoden phone case  bridesmaid gifts  aesthetic best friend gifts crystals custom ornament,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easter Onesie   Best Selling Baby Item  Baby Boy Easter Onesie   Baby Girl Easter Onesie   Baby Easter Onesie   Baby shower gift  1st Easter,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Peach Ribbon Mask  Uterine Cancer  Vaginal Cancer  Invisible Illness,10.99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
Napier Gold Leaf Vintage Brooch  Gold Leaf Pin  Gold Leaf Brooch Gold Leaf Jewelry  Gold Pin Vintage  Gold Brooch  Gift for her  Retro gifts,22.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Printable Taco Bout How Much Fun I Had Thank You Note   Fiesta thank you card   Instant Download Editable   Thanks for coming to my party,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
